date,actual_pnl_eur,fhs_forecast_volatility_eur,fhs_residual_skewness,fhs_residual_excess_kurtosis,fhs_var_eur,fhs_es_eur,fhs_exception
2019-02-13,69.27769803968249,2641.5813550217217,-0.12134859110372953,0.37403858766968323,7510.8479259370015,7682.367717813263,False
2019-02-14,763.4204354141971,2561.16442329102,-0.1281961606011775,0.38498403873689924,7281.5607219590875,7448.368370441461,False
2019-02-15,4627.169556928956,2490.172151888756,-0.13609319100750275,0.38231362945675906,7081.247787573302,7242.213088955568,False
2019-02-19,3772.712008890933,2667.122416418206,-0.1400445829876903,0.38076397199035705,7583.967521087677,7756.746931796346,False
2019-02-20,-66.15045713643798,2746.03894147068,-0.14141937068103452,0.33062306270806685,7810.912368762207,7986.766871766008,False
2019-02-21,-5207.748551586966,2662.432607997267,-0.12540393595178745,0.31784624354323743,7576.5182806809535,7744.282868486342,False
2019-02-22,3818.2704074771314,2879.318245943675,-0.14009441193903382,0.28769623050970106,8192.712890415658,8374.943914300322,False
2019-02-25,-717.0632657778119,2944.111901774743,-0.1249508172801882,0.3136465175850902,8382.587233386304,8564.506345577534,False
2019-02-26,2002.9508533517703,2859.8212879247594,-0.1768581595324054,0.2798186244618721,8143.24211997514,8319.432244499329,False
2019-02-27,-4118.003688937515,2815.771909150615,-0.1840097118316594,0.25955443138898504,8019.36661728995,8191.599193830487,False
2019-02-28,-2556.7234652698776,2910.38391161677,-0.185819530178224,0.24546800138530456,8288.441829706546,8466.766875403773,False
2019-03-01,-3882.743033187708,2890.3848315710293,-0.16910132929694205,0.24767844252000337,8231.749825206929,8408.638861181811,False
2019-03-04,1091.2639584574058,2959.325413993904,-0.17053269702443466,0.24279537049563515,8426.703442948876,8608.922413590115,False
2019-03-05,-193.38968171634383,2881.597130188944,-0.1777700509376156,0.24423535238093796,8204.842534961723,8382.698890616748,False
2019-03-06,-1082.0581931895558,2794.2136413868284,-0.16978701181063166,0.25442635083217935,7956.03285484667,8128.496189946237,False
2019-03-07,-146.84230777464137,2722.0256002242886,-0.16969158009983618,0.25860466956037786,7748.960463984604,7918.192702411928,False
2019-03-08,360.7763849849287,2639.346833969156,-0.17768269726513555,0.27566864178816175,7513.680374765844,7677.7029341858115,False
2019-03-11,2612.998200357275,2560.467234281467,-0.17200574329879412,0.2980474056665581,7287.591329701951,7447.940597333363,False
2019-03-12,4431.962058187134,2563.6494790603897,-0.17946780746338753,0.3197231157039293,7295.6636530996,7457.000613199447,False
2019-03-13,2639.628858252541,2712.2865478527633,-0.17049098502989712,0.2887478827118901,7716.485789523377,7888.9144954459025,False
2019-03-14,-3286.280176544853,2707.982089442795,-0.18477994344217596,0.28244869974581377,7703.190392767301,7876.1851566418145,False
2019-03-15,3505.461556118284,2746.1164421626613,-0.17282811778581608,0.25100682810841146,7809.422180476051,7986.650684908406,False
2019-03-18,1020.757692177543,2797.495661782095,-0.17104519455841566,0.2370870358719377,7954.2786175460205,8135.828246124127,False
2019-03-19,101.09332937203732,2723.772970331901,-0.176675670894443,0.26490302313919223,7750.175235658346,7922.52542782695,False
2019-03-20,3687.503634718559,2640.9120384426296,-0.1830690706249653,0.28581322583293334,7511.200102910044,7680.871587236272,False
2019-03-21,4166.783856365197,2715.1082372370984,-0.1946812794775217,0.295924484708864,7718.876081352742,7895.995825628677,False
2019-03-22,-725.3477877530946,2823.336553668546,-0.1966674176264006,0.31269602674780517,8025.946488043005,8210.619156031727,False
2019-03-25,50.38527509543815,2743.086431863021,-0.20177105185766586,0.32469653563642575,7799.2554554396,7977.528800893959,False
2019-03-26,1256.1601610481143,2659.549315091426,-0.21220544131304783,0.3739365915889423,7579.450668874579,7738.1174599452825,False
2019-03-27,-54.97363285224003,2596.822481941785,-0.2241125656687122,0.38318618888165634,7397.148962871462,7554.904994439387,False
2019-03-28,-538.0438587872184,2517.7488640817046,-0.21514514678139085,0.39980615757220805,7169.023469859368,7324.282433618789,False
2019-03-29,1041.006514297138,2444.603291593852,-0.20514703190462005,0.4062340427561426,6960.754236273553,7111.498582893317,False
2019-04-01,-1996.562534533602,2383.808270411483,-0.218384980898541,0.42176208605262033,6786.8789670254055,6934.48904202386,False
2019-04-02,909.8704600517092,2362.364358394377,-0.21687419454889623,0.41636892324853836,6721.846466573113,6871.314562021379,False
2019-04-03,-2461.853695654992,2301.215171704933,-0.23140055301082452,0.45320773375518053,6548.268153502093,6693.535192844288,False
2019-04-04,2664.4020363002064,2311.168457178688,-0.21627664824391718,0.4136249941935408,6569.998067815048,6721.169762926123,False
2019-04-05,1063.099674945661,2333.870662400267,-0.2180629191183385,0.42085405774409335,6629.32563322107,6786.149712061375,False
2019-04-08,-334.2186639066157,2277.7063323293173,-0.2231574552778211,0.41622606694816877,6467.2622064356765,6622.335983579498,False
2019-04-09,1106.4798464728854,2209.8350586861666,-0.22746516549408255,0.42501165019144915,6283.5023882580435,6426.792365251518,False
2019-04-10,2228.5527705326213,2159.5894851525436,-0.2353971968291013,0.42178031550585393,6137.737760113885,6280.086401882202,False
2019-04-11,-3580.965429020439,2163.7893565672866,-0.24328578564993442,0.4371609365318232,6142.01909785639,6290.769055979621,False
2019-04-12,-872.2832501225686,2273.865556053492,-0.22547770070721498,0.38514825931170904,6444.799757643404,6608.855644478253,False
2019-04-15,1098.0962247992109,2214.9242650625615,-0.22476216234117233,0.38533888722919674,6274.988386643413,6436.994296586065,False
2019-04-16,-3061.206174793285,2164.228220169333,-0.20936826211316759,0.40433999727691905,6160.921983168693,6295.572660200754,False
2019-04-17,-1127.4862288015995,2228.2526863461435,-0.20821594141300098,0.37088217820888536,6336.001704873658,6480.3817570341225,False
2019-04-18,2389.654514755779,2177.952480807524,-0.2078270870407792,0.3704705145125562,6191.23869173811,6333.7480842558225,False
2019-04-22,-2155.7313011759225,2191.2313746437417,-0.2112870258017453,0.3514220070668319,6239.708477259527,6374.505058700261,False
2019-04-23,2830.764232290456,2189.117684958179,-0.19447229817482292,0.3253668614263372,6222.962567129357,6366.2147831568955,False
2019-04-24,1714.8999978272573,2232.8222602808537,-0.20579103635647542,0.29986979342225384,6360.025352709502,6495.872610266693,False
2019-04-25,-1729.3694451536223,2205.179966665616,-0.2043020349005009,0.30506712248594337,6273.124488818991,6413.824932591795,False
2019-04-26,2882.3759001500803,2179.5625122158367,-0.18872280378384787,0.29049062730210906,6198.064222878356,6338.879430409459,False
2019-04-29,-1948.8811447884168,2227.9921071485755,-0.18986972752544773,0.25967969807864844,6327.854031514859,6478.143744838795,False
2019-04-30,2749.652274644587,2212.238756438379,-0.17285557268489826,0.243596653585195,6276.727906541099,6431.061927987543,False
2019-05-01,-1079.9647783243215,2248.109357326652,-0.17918720925919077,0.2150044187767719,6372.733521223861,6534.183960432503,False
2019-05-02,-2812.4021915201693,2195.6172701339106,-0.17476609147711733,0.20804061006564867,6232.364356855379,6383.302159802741,False
2019-05-03,3699.217625627061,2237.4243553298643,-0.1618572881294902,0.16727185207074236,6336.052417958575,6501.846643876233,False
2019-05-06,214.2585068479698,2350.9053603378634,-0.1715170538302996,0.1441167764004594,6676.14663444239,6835.36807801044,False
2019-05-07,-1093.0735549037563,2279.891508283957,-0.16351249451297936,0.15142797668428276,6460.738932201113,6626.141276325336,False
2019-05-08,-2207.5024628959163,2226.593771139671,-0.15506523442993803,0.1402569912351277,6293.888352982011,6468.066914472659,False
2019-05-09,962.9683712646386,2225.452927402793,-0.13973386679959354,0.14573007921924397,6286.041306053984,6463.82410602495,False
2019-05-10,1556.4099051746716,2170.511504235906,-0.1498304673644915,0.15354908081928187,6169.8711463182235,6312.065839419617,False
2019-05-13,-2137.869952234012,2138.6439059075688,-0.15721540495133116,0.14217254645074284,6074.3288982259855,6218.401154156286,False
2019-05-14,1051.4002352401296,2138.5975127151432,-0.14742175031722377,0.11281352548080958,6062.619472178338,6215.94925846594,False
2019-05-15,2721.7364258061093,2089.379766411572,-0.197240492203097,0.39529252712732665,6093.301189294947,6681.465911142254,False
2019-05-16,287.0878130068036,2132.615254994853,-0.3092367246770395,0.5730144177030048,6262.446493289857,7209.922502757744,False
2019-05-17,-2610.727515843936,2068.8427110708312,-0.1367519232399147,0.06417313569755212,5974.172459920758,6083.351927313814,False
2019-05-20,-2431.877853538183,2105.292768534349,-0.13098463486405426,0.03604805507091324,6077.338105530072,6180.895402741508,False
2019-05-21,1486.6214886039172,2126.3029207118757,-0.11661076780133575,0.01153694940404204,6136.468181331265,6235.623593585997,False
2019-05-23,2076.3513670808143,2093.4414414876733,-0.12968998413306562,0.04837801317195645,6039.284885683116,6128.600402620326,False
2019-05-24,1507.6724196739442,2092.4199703670774,-0.14034007224742912,0.032017277108247644,6036.4940797484605,6126.315418396907,False
2019-05-28,-580.6957010959402,2062.016664636512,-0.14205748292324363,0.02939119341673102,5947.392717855314,6031.029580622472,False
2019-05-29,-1132.1808193085535,2004.253121937078,-0.14782735622233514,0.054081279813493754,5778.534403660522,5851.992496652615,False
2019-05-30,3683.1006761494536,1962.8853309725318,-0.13666099757134745,0.04652137164805925,5658.187966362309,5726.415716952912,False
2019-05-31,2297.026252029749,2106.1001251823027,-0.13763081132752286,0.020989246503779313,6044.789586454365,6136.2890113088315,False
2019-06-03,4307.021235801345,2118.041139557602,-0.14813720765029093,0.006688232921610471,6043.930097283264,6164.105576057104,False
2019-06-04,3347.273272255846,2308.670286600166,-0.13937998936944052,-0.020588533848117763,6550.715280755664,6711.46903257692,False
2019-06-05,991.1735219186088,2383.781753184187,-0.14083012612079313,-0.04601984058289821,6731.789374622993,6923.39450740809,False
2019-06-06,2638.8143821123645,2323.879532388369,-0.1381261558770513,-0.03972399809254368,6549.668296023615,6746.808540032845,False
2019-06-07,6789.085546706197,2343.9692302072417,-0.1415896595487075,-0.02555593808628398,6572.8982240397345,6798.391695445849,False
2019-06-10,-2395.3177480138256,2816.0328277596477,-0.0785762195894597,0.05699886727316983,7983.556504003383,8185.052640860042,False
2019-06-11,-92.30213446543846,2792.5779273639087,-0.06023988145352339,0.04801746141179031,7852.549216060514,8103.906764263204,False
2019-06-12,768.911569539843,2707.599196578575,-0.05345213155175658,0.05183418829735009,7543.772872450019,7843.145048556454,False
2019-06-13,2383.7569083786866,2631.8627487857966,-0.06224277488910218,0.08269051866244048,7266.405096488744,7610.181907997995,False
2019-06-14,162.98919178882045,2617.6396716237755,-0.06055458881991159,0.08028361328048073,7167.834392005333,7556.817192314026,False
2019-06-17,-598.8383742842162,2538.2097553611893,-0.06564426389713594,0.07712592965758924,7068.568130272801,7351.807694006828,False
2019-06-18,5014.9702343759045,2465.253202230206,-0.09337451192433863,0.07973418353691564,7131.819094659806,7310.217208866532,False
2019-06-19,1433.1455974578632,2687.3445383727376,-0.08931160720126076,0.04720141077939033,7768.214643491686,7939.539359285482,False
2019-06-20,7676.854268521916,2629.0199562447046,-0.1003030297008573,0.06213190455192974,7593.598904884505,7738.929803599828,False
2019-06-21,-1647.5120593940792,3167.5047451417363,-0.059385291515991395,0.09962053857738828,9170.825420485913,9428.98821706861,False
2019-06-24,5736.581641771776,3097.411661591906,-0.05271884997025518,0.13198053412129473,8960.72589864829,9185.304366835746,False
2019-06-25,-958.4413639877775,3315.5427410162292,-0.05980909509702562,0.1272187980450572,9586.592075725466,9807.245592391091,False
2019-06-26,-4076.210033689864,3223.099558692665,-0.04994159694182031,0.1346485049432058,9324.876293886258,9560.640319091992,False
2019-06-27,2938.1293306113444,3280.5484111716255,-0.03164340471774249,0.12239581172688041,9485.766493122474,9705.441876849185,False
2019-06-28,1457.903834596319,3261.0173801323867,-0.04443057752286838,0.12114537491612642,9419.676438839711,9602.25333528107,False
2019-07-01,-1478.267101548031,3181.7777171283733,-0.05112474442330213,0.15158460789001582,9178.760900791181,9313.730291145474,False
2019-07-02,4805.482091650959,3106.026954369109,-0.048904161350381156,0.1659010257203808,8895.43851290487,9045.83471088047,False
2019-07-03,4484.2644292512505,3233.282972140146,-0.05394384927431949,0.17023977544132984,9207.690151909987,9406.065187900065,False
2019-07-05,-6064.440941643623,3321.654608510656,-0.05695186428305189,0.18345385892876642,9419.907928022842,9655.267608302715,False
2019-07-08,-2966.160687263575,3546.552173742846,-0.06896757251871263,0.1558761568511855,10241.860749498781,10430.927443133565,False
2019-07-09,522.2848923650103,3514.4326263405474,-0.06406988424431931,0.16421518755293674,10183.237919137464,10501.45338935389,False
2019-07-10,1771.581297649394,3409.7697021034232,-0.06413166072322943,0.16042445261051563,9873.34225999106,10155.55981815123,False
2019-07-11,-3782.610394695679,3334.2537097477825,-0.06663295290605728,0.14804192970861996,9636.032640188081,9840.459118260764,False
2019-07-12,2288.528281636815,3362.8412740307535,-0.05100882693580566,0.12131079663630429,9715.903139086346,9911.903794934578,False
2019-07-15,2160.4528585309367,3308.2353400855004,-0.04829991152480602,0.12889654851545096,9555.61619600942,9739.18002355803,False
2019-07-16,-3151.485132967763,3250.8167185926977,-0.053825825270997586,0.11725722677155037,9328.332280756345,9471.125609868308,False
2019-07-17,3128.9511647431323,3244.9425371502502,0.01628943226068621,0.01477335690726056,6774.044601309475,9148.275023977352,False
2019-07-18,3365.5496019301845,3238.1002699610476,0.015378739433217386,0.006939592034139075,6733.4895896442995,9090.498263474243,False
2019-07-19,-3734.778012729156,3245.888356193716,0.0025385929682270967,0.02694788781536328,6748.082064865759,9110.01803672866,False
2019-07-22,393.9788186418547,3277.279064592711,0.019573048797910917,0.008051544299233715,6781.428650472344,9151.51847685105,False
2019-07-23,-914.9122854301972,3178.9051331282435,0.029586717478865467,0.031983647714026286,6567.008759651405,8860.991592268523,False
2019-07-24,2261.815665112488,3090.1999043124206,0.04025272388191576,0.06659467892001336,6383.273655275868,8613.022236865352,False
